SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_to_total_ratio,services_count,high_value_at_risk,support_bundle
0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,True,False,True,False,True,True,False,False,3,0.01616821646979978,1,0,0
0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,False,True,False,False,False,False,True,False,1,0.050745013533755545,5,1,1
0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,0,True,False,True,False,True,False,False,False,1,0.04095853161114888,1,0,0
0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,0,True,True,False,False,False,False,True,False,3,0.017076256565579113,6,1,1
0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,0,True,True,False,False,True,False,False,False,3,0.013956842582979492,6,0,1
0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,True,False,True,False,False,False,False,True,0,0.9540229885057471,1,0,0
0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,False,True,False,True,False,True,False,False,2,0.03799190947560726,5,0,0
0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,False,True,False,False,False,True,False,False,1,0.07190335039971257,3,1,1
0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,0,True,True,False,False,True,False,True,False,3,0.014250995746979005,5,0,0
0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,True,True,False,False,False,True,False,False,1,0.07565582878399922,2,1,0
0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,True,True,False,False,False,True,False,False,2,0.023260528049460296,1,0,0
0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,False,True,False,True,False,False,False,False,2,0.02976711283206434,3,0,1
0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,True,False,False,False,True,True,False,False,3,0.0132649155542797,5,0,1
0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,True,True,False,False,False,False,True,False,0,0.9876390605686032,2,1,0
0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,1,False,True,False,False,False,False,True,False,1,0.05507763052520085,6,1,0
0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,True,True,False,True,False,True,False,False,3,0.015394208952532644,6,0,1
0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,True,False,False,False,False,True,False,False,0,0.5380116959064327,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,False,False,False,False,False,False,True,False,0,0.9619047619047619,0,0,0
0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,True,False,True,False,True,False,False,True,3,0.01755243512264486,1,0,0
0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,False,False,True,True,False,False,True,False,2,0.03696516033638296,1,0,0
1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,0,True,True,False,False,False,False,True,False,1,0.04390823785315021,2,1,0
0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,False,False,False,False,False,False,False,False,3,0.017086187090113277,5,0,0
0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,True,False,False,False,True,True,False,False,3,0.014407157412124299,4,0,1
0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,True,False,False,False,True,False,False,False,3,0.014933248905070974,5,0,1
0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,True,False,False,False,True,False,False,False,3,0.015810721997934468,6,0,1
0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,False,True,False,False,False,False,False,False,0,0.1278772378516624,2,1,0
0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,False,True,False,False,False,False,True,False,0,0.2604418043437906,1,1,0
0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,False,False,True,False,True,False,False,False,3,0.013466456281625768,1,0,0
0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,True,False,True,True,False,False,True,False,0,0.9528301886792453,1,0,0
0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,1,True,False,False,False,False,False,False,True,0,0.2775159412253951,2,0,0
0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,False,False,True,True,False,False,False,False,0,0.08781484002722942,1,0,0
0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,True,False,False,True,False,False,False,True,1,0.039232409381663114,3,0,0
0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,False,False,False,True,False,False,False,True,2,0.03186414057131639,6,0,0
0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,False,False,False,False,False,False,False,True,0,0.9822064056939501,2,0,0
0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,True,True,False,False,False,True,False,False,2,0.03300111961529285,3,1,0
0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,False,False,False,False,True,True,False,False,2,0.0207630986429745,6,0,1
0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,True,True,False,False,True,True,False,False,3,0.01874463044440395,6,0,1
0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,True,True,False,False,False,True,False,False,3,0.019690428556386228,5,1,1
0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,True,True,False,False,False,False,False,True,0,0.9883177570093458,3,1,0
0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,False,False,True,False,True,True,False,False,3,0.012915364500287007,1,0,0
0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,0,False,False,True,False,False,False,True,False,2,0.03577524893314367,1,0,0
0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,True,False,False,False,False,False,False,True,0,0.47263249348392705,2,0,0
0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,False,False,False,False,True,False,False,True,0,0.09865022496250625,1,0,0
0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,0,True,True,False,False,False,False,True,False,1,0.055970006503691806,1,1,0
1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,1,False,True,False,False,False,False,True,False,0,0.08472308927138143,4,1,0
0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,True,False,True,False,True,False,False,True,1,0.06921324688978447,1,0,0
0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,False,False,False,False,True,False,False,False,3,0.013634574509958277,6,0,1
0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,0,True,True,False,False,True,False,False,False,3,0.013859099158554693,6,0,1
0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,False,False,False,True,False,True,False,False,2,0.02342684208050429,5,0,0
1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,False,True,False,False,False,False,True,False,3,0.015406836783822823,5,1,0
1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,False,False,False,False,False,False,True,False,1,0.07483271883108016,3,0,0
1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,True,True,False,False,False,False,True,False,0,0.2745991253644315,2,1,0
0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,True,False,False,True,False,False,False,True,2,0.025663297536323435,3,0,0
1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,True,True,False,False,False,False,True,False,1,0.0691899934901888,2,1,0
0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1,True,False,False,False,False,False,False,True,0,0.9798183652875883,2,0,0
0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,True,True,False,True,False,False,True,False,2,0.02302620102571259,5,0,0
0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,False,True,False,True,False,False,True,False,3,0.020235686227830018,5,0,0
0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,False,True,False,False,False,False,True,False,0,0.4751940600742491,1,1,0
1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,True,False,False,False,False,False,True,False,0,0.9757281553398058,2,0,0
0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,True,False,False,True,False,True,False,False,2,0.03177314656645029,6,0,1
0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,True,False,True,False,False,False,False,True,0,0.10229322339603195,1,0,0
0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,False,False,False,False,True,False,True,False,3,0.014507052546956077,5,0,1
0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,0,False,True,False,False,True,True,False,False,3,0.016421392037550917,7,0,1
0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,True,True,False,True,False,True,False,False,3,0.01974240776229692,7,0,1
0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,False,False,False,False,False,True,False,False,0,0.5469037400367873,1,0,0
1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,False,False,False,False,False,False,True,False,2,0.03659577928678892,3,0,0
1,0,0,3,0,0,0,0,1,0,0,1,1,41.15,132.2,1,True,False,False,False,False,False,True,False,0,0.3089339339339339,2,0,0
1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,1,True,True,False,False,False,False,True,False,1,0.07829781000512709,5,1,0
1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,True,True,False,False,False,False,True,False,3,0.018238655393952925,3,1,0
0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,False,False,False,False,True,False,False,False,2,0.03277233580961147,4,0,1
0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,False,True,False,True,False,False,False,True,2,0.022510306462027518,7,0,1
0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,False,False,False,False,True,False,False,True,3,0.015937768531500158,7,0,1
0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,True,False,True,False,True,False,False,False,3,0.02081504702194357,1,0,0
1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,0,False,True,False,False,False,False,False,True,1,0.05228432715050417,6,1,1
0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,True,False,True,False,True,False,False,True,3,0.017581319280392516,1,0,0
0,1,0,71,1,1,0,0,0,0,0,0,1,24.25,1732.95,0,False,False,True,False,True,True,False,False,3,0.013985409037169468,1,0,0
1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,1,False,True,False,False,False,False,True,False,1,0.06245866948816294,4,1,0
0,1,0,57,1,0,1,1,0,1,0,0,1,59.75,3450.15,0,True,False,False,False,True,False,True,False,3,0.017313069556524636,4,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,True,False,False,False,False,False,False,False,0,0.9612403100775194,0,0,0
1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,True,True,False,False,False,False,True,False,1,0.049262557235222375,5,1,1
0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,True,True,False,False,False,False,False,True,0,0.9860335195530726,1,1,0
0,1,0,5,1,1,0,1,0,1,0,0,1,85.4,401.1,1,True,True,False,False,False,False,True,False,0,0.21238497886097985,3,1,1
0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,1,False,True,False,False,False,False,True,False,3,0.018672733897988746,5,1,0
1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0,True,False,False,False,False,False,False,False,1,0.04844122911694511,4,0,0
0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,0,True,False,False,False,False,False,True,False,1,0.07115596092890872,4,0,0
0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,0,False,False,False,False,False,False,False,False,0,0.2056968463886063,2,0,0
0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,False,False,False,False,False,False,False,True,0,0.17026860142019143,3,0,0
0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,0,False,False,False,False,False,False,True,False,0,0.10255383074611918,2,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,False,False,True,False,False,False,False,True,0,0.9621212121212122,1,0,0
0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,0,False,False,False,False,False,False,False,True,3,0.0147610979329041,2,0,0
0,1,1,18,1,0,0,0,1,0,1,1,0,95.15,1779.95,1,True,True,False,False,False,False,False,True,1,0.0534265420140936,4,1,0
0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,False,True,False,True,False,True,False,False,1,0.04258657402218985,1,0,0
0,0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,False,False,False,False,False,False,True,False,1,0.04778322469428433,1,0,0
0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,True,True,False,False,False,False,True,False,0,0.9859154929577465,1,0,0
1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,True,True,False,False,False,False,True,False,0,0.1226236523742902,2,1,0
0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,True,False,False,False,False,True,False,False,0,0.10277268560953255,1,0,0
1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,True,True,False,False,False,False,True,False,1,0.044406839003326135,1,1,0
0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,True,False,False,True,False,False,False,True,2,0.030264068835921275,4,0,0
0,1,1,23,1,0,0,1,1,1,0,0,0,86.8,1940.8,0,True,True,False,True,False,False,False,True,1,0.044700793078586876,4,0,1
1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,False,True,False,False,False,False,True,False,0,0.15708509142053445,3,1,0
0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,False,False,True,False,False,False,False,True,0,0.08899932234018523,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,True,False,True,False,False,False,False,True,0,0.9529411764705882,1,0,0
0,1,1,71,1,0,0,0,1,0,0,0,0,76.05,5436.45,0,False,True,False,False,True,False,True,False,3,0.013986335506533394,2,0,0
1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,True,True,False,False,False,False,True,False,2,0.029315108332121562,4,1,0
0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,0,True,False,False,False,False,False,True,False,2,0.024712024529709123,4,1,0
0,0,1,1,1,0,1,0,0,0,0,0,1,73.6,73.6,1,False,True,False,False,False,False,False,True,0,0.9865951742627346,2,1,0
0,0,0,23,1,0,0,0,0,0,1,1,1,64.9,1509.8,0,True,False,False,True,False,False,False,False,1,0.0429573735769129,3,0,0
1,0,0,4,1,1,0,0,0,0,1,1,1,95.45,396.1,1,False,True,False,False,False,False,True,False,0,0.2403676655754218,3,1,0
0,0,0,4,1,0,0,0,1,1,0,1,1,90.4,356.65,0,True,True,False,False,False,False,True,False,0,0.2527610792674403,4,1,0
0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,0,False,False,False,False,True,True,False,False,3,0.014671532846715327,5,0,1
0,0,1,38,1,1,0,1,0,0,0,0,1,81.85,3141.7,0,True,True,False,False,False,False,False,True,2,0.026044484042383936,2,1,0
0,1,1,52,1,1,0,0,0,0,0,0,0,24.8,1229.1,0,True,False,True,False,True,False,False,True,3,0.020160962523372086,1,0,0
1,1,0,32,1,1,0,0,0,0,0,0,1,74.9,2303.35,1,True,True,False,False,False,False,True,False,2,0.032503742920997246,1,1,0
0,1,1,29,1,0,0,0,1,1,1,1,0,75.55,2054.4,0,True,False,False,False,True,False,False,True,2,0.036756835652427745,5,0,0
1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,0,True,True,False,False,False,False,True,False,2,0.027024860734467054,4,1,0
0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,3682.45,0,True,False,False,True,False,True,False,False,2,0.02137941332174999,5,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,0,False,False,True,False,False,False,False,False,0,0.9506172839506173,1,0,0
0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,0,False,True,False,False,False,False,True,False,1,0.047185057623526296,4,1,0
0,0,0,43,1,1,1,1,1,1,1,1,0,115.05,4895.1,0,False,True,False,False,True,True,False,False,2,0.0234982945609771,7,0,1
1,1,0,5,1,0,0,0,0,0,0,0,1,69.35,341.6,0,False,True,False,False,False,False,True,False,0,0.20242265032107412,1,0,0
0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,1,True,True,False,False,False,False,True,False,0,0.19349417836994356,2,1,0
0,1,1,51,1,1,1,1,0,1,1,1,0,110.05,5686.4,0,True,True,False,True,False,True,False,False,3,0.019349790765551923,6,0,1
0,0,0,71,1,0,0,0,0,0,0,0,1,19.9,1355.1,0,True,False,True,False,True,True,False,False,3,0.0146744340387877,1,0,0
0,1,1,38,1,0,1,1,0,1,1,1,0,80.3,3058.65,1,False,False,False,True,False,True,False,False,2,0.026244831925220202,6,0,1
1,1,0,24,1,0,0,0,1,0,1,1,1,93.15,2231.05,1,True,True,False,False,False,False,True,False,1,0.04173293609014135,4,1,0
0,1,0,35,1,1,0,0,0,1,1,0,1,91.5,3236.35,0,True,True,False,False,False,True,False,False,2,0.028263857784916677,3,1,0
1,0,0,54,1,1,1,1,0,1,1,1,0,82.45,4350.1,1,False,False,False,True,False,False,False,False,3,0.018949231228884648,6,0,1
0,1,1,72,0,0,0,1,1,1,1,1,1,60.0,4264.0,0,False,False,False,False,True,False,True,False,3,0.01406799531066823,5,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,44.8,44.8,0,True,False,False,False,False,False,True,False,0,0.9781659388646288,1,0,0
0,1,1,9,1,0,1,0,0,0,0,0,0,48.6,422.3,0,False,False,False,True,False,False,False,True,0,0.11481218993621545,2,0,0
0,0,0,69,0,0,1,1,0,1,1,1,1,60.05,4176.7,0,True,False,False,False,True,False,False,False,3,0.014373937812672044,5,0,1
0,1,0,52,1,1,0,1,0,1,1,1,1,102.7,5138.1,0,False,True,False,False,False,True,False,False,3,0.019984043898737133,5,1,1
1,1,0,11,1,0,0,0,0,1,1,0,1,82.9,880.05,0,False,True,False,False,False,False,True,False,0,0.09409227626127917,3,1,0
1,0,0,2,1,0,0,0,0,0,0,0,1,70.35,139.05,1,False,True,False,False,False,False,True,False,0,0.5023205997857907,1,1,0
1,1,1,28,0,0,0,0,0,0,1,0,1,35.9,973.65,0,False,False,False,False,False,False,True,False,2,0.0368337351869902,1,0,0
1,0,0,17,1,1,0,0,1,0,0,0,1,82.65,1470.05,0,False,True,False,False,False,True,False,False,1,0.05618435811155298,2,1,0
0,1,1,35,1,0,0,0,0,0,0,0,1,19.85,739.35,0,False,False,True,False,True,False,False,True,2,0.02681164314175728,1,0,0
0,0,0,8,1,0,0,0,0,0,0,0,1,19.2,161.95,0,False,False,True,True,False,False,False,True,0,0.11782755446455968,1,0,0
0,0,0,46,1,1,0,1,1,0,1,0,1,94.9,4422.95,0,True,True,False,True,False,True,False,False,2,0.021451417850563412,4,0,0
0,0,0,7,1,1,0,0,0,0,0,0,1,73.85,511.25,1,False,True,False,False,False,False,True,False,0,0.1441678867740361,1,1,0
0,0,0,2,1,1,0,0,1,0,0,0,0,80.6,155.8,1,False,True,False,False,False,False,False,True,0,0.5140306122448979,2,1,0
0,1,1,68,1,1,0,1,1,1,0,1,1,75.8,5293.95,1,True,False,False,True,False,False,False,False,3,0.01431552705880131,5,0,1
0,0,0,43,1,1,0,1,1,0,1,1,1,104.6,4759.85,1,False,True,False,False,True,False,True,False,2,0.021970866546940145,5,0,0
0,0,0,68,1,1,1,1,1,1,1,1,1,88.15,6148.45,0,False,False,False,False,True,False,True,False,3,0.014334615290798365,7,0,1
0,0,0,36,1,0,0,1,0,0,1,1,1,94.8,3565.65,0,False,True,False,False,False,True,False,False,2,0.026579563455904,4,1,0
0,1,0,63,1,1,0,1,1,0,1,1,1,103.4,6603.0,1,True,True,False,False,False,False,True,False,3,0.01565717746820109,5,1,0
1,0,0,32,1,0,0,1,0,1,0,0,0,54.65,1830.1,0,False,False,False,False,False,False,False,False,2,0.029845448091311233,3,0,1
0,1,0,71,1,1,1,1,1,1,1,1,0,85.75,6223.8,0,False,False,False,False,True,True,False,False,3,0.01377554298933299,7,0,1
0,1,1,66,1,1,1,1,1,0,0,0,1,67.45,4508.65,0,False,False,False,False,False,False,False,False,3,0.014956814830419213,4,0,0
0,0,0,63,1,0,0,0,0,0,0,0,0,20.5,1328.15,0,True,False,True,True,False,False,False,True,3,0.015423390888913967,1,0,0
0,0,1,41,1,0,0,0,0,0,0,0,1,20.25,865.0,0,False,False,True,True,False,True,False,False,2,0.02338337182448037,1,0,0
1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,72.1,0,False,True,False,False,False,False,True,False,0,0.9863201094391245,1,1,0
0,0,0,2,1,0,0,0,0,0,1,1,1,90.4,168.2,1,False,True,False,False,False,False,True,False,0,0.5342789598108748,3,1,0
0,1,0,70,1,0,0,0,0,0,0,0,0,19.45,1303.5,0,False,False,True,False,True,False,False,False,3,0.014909927175162898,1,0,0
0,0,0,23,0,0,0,0,0,0,1,1,1,44.95,996.85,0,False,False,False,False,False,False,True,False,1,0.0450468507290675,2,0,0
1,1,0,64,1,0,1,1,1,0,0,1,0,97.0,6430.9,0,False,True,False,True,False,False,False,False,3,0.015081080240675384,5,0,0
0,1,1,37,1,1,1,0,1,1,0,0,1,62.8,2278.75,0,True,False,False,False,True,True,False,False,2,0.027546880140366267,4,0,0
0,0,1,17,1,0,0,0,0,0,0,0,0,44.6,681.4,0,True,False,False,True,False,False,False,True,1,0.06535756154747949,1,0,0
1,0,0,7,1,0,0,0,0,0,1,1,1,89.15,574.35,0,False,True,False,False,False,False,True,False,0,0.15494916138002954,3,1,0
0,1,1,4,1,1,0,1,1,0,0,0,1,84.8,371.9,1,True,True,False,False,False,False,False,False,0,0.22740681147760794,3,1,0
1,0,0,21,0,0,1,0,0,0,1,0,1,41.9,840.1,1,False,False,False,False,False,False,True,False,1,0.049815717512780876,2,0,0
0,0,0,10,1,0,0,0,0,0,0,1,1,80.25,846.0,1,False,True,False,False,False,False,False,False,0,0.0947461629279811,2,1,0
1,0,0,16,1,1,1,0,0,0,0,0,1,54.1,889.0,0,False,False,False,False,False,False,True,False,1,0.06078651685393258,2,0,0
0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,0,True,True,False,False,True,False,True,False,3,0.015422601254322725,5,0,1
1,1,0,27,0,0,1,0,0,0,0,0,0,30.75,805.1,1,True,False,False,False,False,True,False,False,2,0.038146631931522144,1,0,0
0,1,1,42,1,1,1,0,0,0,1,1,0,97.1,4016.75,0,True,True,False,True,False,False,True,False,2,0.024167755584593366,4,0,0
0,0,1,5,1,0,0,0,0,0,0,0,0,20.2,83.75,0,True,False,True,False,False,False,False,True,0,0.2383480825958702,1,0,0
0,0,0,41,1,0,0,1,0,1,1,1,1,98.8,3959.15,0,False,True,False,False,True,False,False,False,2,0.024948549928664316,5,0,1
0,1,0,58,1,0,0,0,1,0,0,0,0,50.3,2878.55,0,True,False,False,True,False,True,False,False,3,0.01746800715389557,2,0,0
0,0,0,47,1,0,0,0,0,0,0,0,1,20.55,945.7,0,False,False,True,False,True,False,False,True,2,0.021706982148515897,1,0,0
0,0,0,18,1,0,0,0,0,1,0,0,1,75.9,1373.05,0,True,True,False,False,False,False,False,False,1,0.05523816455005277,2,1,0
0,0,0,5,1,0,0,0,1,0,1,1,0,96.5,492.55,1,True,True,False,False,False,False,False,False,0,0.1955222368554351,4,1,0
0,1,0,23,1,0,1,0,0,0,0,1,1,59.95,1406.0,0,True,False,False,False,False,False,False,False,1,0.042608386638237385,3,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.15,19.15,0,False,False,True,False,False,False,False,True,0,0.9503722084367245,1,0,0
0,1,0,71,1,1,0,0,1,0,1,1,1,98.65,6962.85,0,True,True,False,True,False,True,False,False,3,0.014166014489111627,4,0,0
0,1,1,72,1,1,1,1,1,1,1,1,1,112.6,8126.65,0,True,True,False,False,True,True,False,False,3,0.013853943021660627,7,0,1
0,1,1,33,1,0,0,0,0,0,0,0,0,20.6,690.25,0,True,False,True,True,False,False,False,True,2,0.02980108499095841,1,0,0
0,0,0,2,1,1,0,0,0,0,1,0,1,85.65,181.5,1,True,True,False,False,False,False,True,False,0,0.4693150684931507,2,1,0
0,0,1,24,0,0,1,0,0,1,0,0,0,35.75,830.8,0,True,False,False,False,True,False,False,True,1,0.04297908150997836,2,0,0
0,1,1,56,1,1,0,1,1,1,0,1,1,99.75,5608.4,0,False,True,False,True,False,True,False,False,3,0.017782650550861055,5,0,1
0,0,0,37,1,0,0,1,0,0,1,1,1,96.1,3646.8,0,True,True,False,False,False,True,False,False,2,0.02634464608805307,4,1,0
0,0,0,43,1,1,0,1,1,1,1,1,0,85.1,3662.25,0,False,False,False,True,False,True,False,False,2,0.02323073773288746,6,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,25.35,25.35,0,True,False,False,False,False,False,False,True,0,0.9620493358633776,0,0,0
0,1,0,25,1,1,0,0,1,1,1,1,1,104.95,2566.5,1,False,True,False,False,False,False,False,False,2,0.0408763388510224,5,1,0
0,0,0,61,1,1,1,1,1,1,1,1,0,89.65,5308.7,0,False,False,False,False,True,False,True,False,3,0.016884193080588358,7,0,1
0,0,0,17,1,1,0,0,1,1,0,0,0,86.75,1410.25,0,True,True,False,True,False,False,True,False,1,0.06147032772364925,3,0,0
0,1,0,41,1,0,0,1,1,1,0,0,1,86.2,3339.05,0,False,True,False,True,False,False,False,False,2,0.025807996886274158,4,0,1
0,0,0,1,1,0,0,1,0,0,0,0,0,50.65,50.65,1,True,False,False,False,False,False,False,True,0,0.9806389157792836,2,0,0
1,1,1,72,0,0,1,1,1,1,1,1,1,64.8,4732.35,0,True,False,False,False,True,False,False,False,3,0.01369009264051887,6,0,1
0,0,0,1,1,1,0,1,0,0,0,1,1,90.85,90.85,1,True,True,False,False,False,True,False,False,0,0.9891126837234622,3,1,0
0,0,0,48,1,1,0,1,1,0,1,1,1,108.1,5067.45,0,True,True,False,False,True,False,False,False,2,0.021328019414219336,5,0,0
1,1,0,11,1,0,0,0,0,0,0,0,0,19.95,214.75,1,True,False,True,False,False,False,False,True,0,0.09246813441483198,1,0,0
1,1,0,55,1,1,0,1,1,0,0,0,1,85.45,4874.7,1,False,True,False,False,False,False,True,False,3,0.017525688619070084,3,1,0
